52;708;6;admin;NULL;NULL;NULL
53;747;7;admin;NULL;NULL;NULL
54;400;14;admin;NULL;NULL;NULL
55;335;14;admin;NULL;NULL;NULL
56;230;2;admin;NULL;NULL;NULL
57;101;11;admin;NULL;NULL;NULL
58;81;11;admin;NULL;NULL;NULL
59;749;7;admin;NULL;NULL;NULL
60;702;6;admin;NULL;NULL;NULL
61;334;14;admin;NULL;NULL;NULL
62;205;2;admin;NULL;NULL;NULL
63;92;11;admin;NULL;NULL;NULL
64;91;11;admin;NULL;NULL;NULL
65;750;8;admin;NULL;NULL;NULL
66;753;8;admin;NULL;NULL;NULL
67;751;8;admin;NULL;NULL;NULL
68;725;7;admin;NULL;NULL;NULL
69;754;8;admin;NULL;NULL;NULL
70;752;8;admin;NULL;NULL;NULL
71;224;2;admin;NULL;NULL;NULL
72;210;2;admin;NULL;NULL;NULL
73;203;2;admin;NULL;NULL;NULL
74;755;8;admin;NULL;NULL;NULL
75;757;7;admin;NULL;NULL;NULL
76;207;2;admin;NULL;NULL;NULL
77;206;2;admin;NULL;NULL;NULL
78;211;2;admin;NULL;NULL;NULL
79;711;7;admin;NULL;NULL;NULL
80;710;6;admin;NULL;NULL;NULL
81;707;7;admin;NULL;NULL;NULL
82;84;11;admin;NULL;NULL;NULL
83;88;11;admin;NULL;NULL;NULL
84;758;7;admin;NULL;NULL;NULL
85;722;7;admin;NULL;NULL;NULL
86;222;2;admin;NULL;NULL;NULL
87;729;7;admin;NULL;NULL;NULL
88;208;2;admin;NULL;NULL;NULL
89;761;7;admin;NULL;NULL;NULL
90;202;2;admin;NULL;NULL;NULL
91;762;7;admin;NULL;NULL;NULL
92;701;6;admin;NULL;NULL;NULL
93;704;7;admin;NULL;NULL;NULL
94;714;7;admin;NULL;NULL;NULL
95;742;6;admin;NULL;NULL;NULL
96;726;7;admin;NULL;NULL;NULL
97;215;2;admin;NULL;NULL;NULL
98;719;6;admin;NULL;NULL;NULL
99;599;12;admin;NULL;NULL;NULL
100;83;11;admin;NULL;NULL;NULL
101;301;14;admin;NULL;NULL;NULL
102;216;2;admin;NULL;NULL;NULL
103;734;7;admin;NULL;NULL;NULL
104;716;7;admin;NULL;NULL;NULL
105;4601;1;admin;NULL;NULL;NULL
106;4701;1;admin;NULL;NULL;NULL
107;4702;1;admin;NULL;NULL;NULL
108;4001;5;admin;NULL;NULL;NULL
109;4002;5;admin;NULL;NULL;NULL
110;4004;5;admin;NULL;NULL;NULL
111;4005;5;admin;NULL;NULL;NULL
112;4006;5;admin;NULL;NULL;NULL
113;4007;5;admin;NULL;NULL;NULL
114;4008;5;admin;NULL;NULL;NULL
115;4009;5;admin;NULL;NULL;NULL
116;4010;5;admin;NULL;NULL;NULL
117;4011;5;admin;NULL;NULL;NULL
118;4012;5;admin;NULL;NULL;NULL
119;4013;5;admin;NULL;NULL;NULL
120;4014;5;admin;NULL;NULL;NULL
121;4015;5;admin;NULL;NULL;NULL
122;4016;5;admin;NULL;NULL;NULL
123;4017;5;admin;NULL;NULL;NULL
124;4018;5;admin;NULL;NULL;NULL
125;4019;5;admin;NULL;NULL;NULL
126;4020;5;admin;NULL;NULL;NULL
127;4021;5;admin;NULL;NULL;NULL
128;4022;5;admin;NULL;NULL;NULL
129;4023;5;admin;NULL;NULL;NULL
130;4024;5;admin;NULL;NULL;NULL
131;4025;5;admin;NULL;NULL;NULL
132;4026;5;admin;NULL;NULL;NULL
133;4703;1;admin;NULL;NULL;NULL
134;4704;1;admin;NULL;NULL;NULL
135;4705;1;admin;NULL;NULL;NULL
136;4706;1;admin;NULL;NULL;NULL
137;4606;1;admin;NULL;NULL;NULL
138;4607;1;admin;NULL;NULL;NULL
139;4608;1;admin;NULL;NULL;NULL
140;4610;1;admin;NULL;NULL;NULL
141;4611;1;admin;NULL;NULL;NULL
142;4612;1;admin;NULL;NULL;NULL
143;4613;1;admin;NULL;NULL;NULL
144;4614;1;admin;NULL;NULL;NULL
145;4615;1;admin;NULL;NULL;NULL
146;4616;1;admin;NULL;NULL;NULL
147;4709;1;admin;NULL;NULL;NULL
148;4710;1;admin;NULL;NULL;NULL
149;4711;1;admin;NULL;NULL;NULL
150;4712;1;admin;NULL;NULL;NULL
151;4713;1;admin;NULL;NULL;NULL
152;4714;1;admin;NULL;NULL;NULL
153;4715;1;admin;NULL;NULL;NULL
154;4716;1;admin;NULL;NULL;NULL
155;4717;1;admin;NULL;NULL;NULL
156;4718;1;admin;NULL;NULL;NULL
157;4617;1;admin;NULL;NULL;NULL
158;4206;1;admin;NULL;NULL;NULL
159;4207;1;admin;NULL;NULL;NULL
160;4208;1;admin;NULL;NULL;NULL
161;4209;1;admin;NULL;NULL;NULL
162;4210;1;admin;NULL;NULL;NULL
163;4620;1;admin;NULL;NULL;NULL
164;4619;1;admin;NULL;NULL;NULL
165;4719;1;admin;NULL;NULL;NULL
166;4609;1;admin;NULL;NULL;NULL
167;4604;1;admin;NULL;NULL;NULL
168;4708;1;admin;NULL;NULL;NULL
169;4707;1;admin;NULL;NULL;NULL
170;331;14;admin;NULL;NULL;NULL
171;4930;1;admin;NULL;NULL;NULL
172;4931;1;admin;NULL;NULL;NULL
173;4900;1;admin;NULL;NULL;NULL
174;4920;1;admin;NULL;NULL;NULL
175;4003;5;admin;NULL;NULL;NULL
176;4205;1;admin;NULL;NULL;NULL
177;4602;1;admin;NULL;NULL;NULL
178;4603;1;admin;NULL;NULL;NULL
179;4403;1;admin;NULL;NULL;NULL
180;4404;1;admin;NULL;NULL;NULL
181;4405;1;admin;NULL;NULL;NULL
182;4406;1;admin;NULL;NULL;NULL
183;4408;1;admin;NULL;NULL;NULL
184;4409;1;admin;NULL;NULL;NULL
185;4506;1;admin;NULL;NULL;NULL
186;4507;1;admin;NULL;NULL;NULL
187;4508;1;admin;NULL;NULL;NULL
188;4605;1;admin;NULL;NULL;NULL
189;4618;1;admin;NULL;NULL;NULL
190;4720;1;admin;NULL;NULL;NULL
191;4204;1;admin;NULL;NULL;NULL
192;4501;1;admin;NULL;NULL;NULL
193;4505;1;admin;NULL;NULL;NULL
194;4502;1;admin;NULL;NULL;NULL
195;4503;1;admin;NULL;NULL;NULL
196;4509;1;admin;NULL;NULL;NULL
197;4510;1;admin;NULL;NULL;NULL
198;4407;1;admin;NULL;NULL;NULL
199;4202;1;admin;NULL;NULL;NULL
200;4203;1;admin;NULL;NULL;NULL
201;4402;1;admin;NULL;NULL;NULL
202;4028;5;admin;NULL;NULL;NULL
203;4029;5;admin;NULL;NULL;NULL
204;4030;5;admin;NULL;NULL;NULL
205;4031;5;admin;NULL;NULL;NULL
206;4036;5;admin;NULL;NULL;NULL
207;4038;5;admin;NULL;NULL;NULL
208;4027;5;admin;NULL;NULL;NULL
209;4032;5;admin;NULL;NULL;NULL
210;4033;5;admin;NULL;NULL;NULL
211;4034;5;admin;NULL;NULL;NULL
212;4039;5;admin;NULL;NULL;NULL
213;4040;5;admin;NULL;NULL;NULL
214;4042;5;admin;NULL;NULL;NULL
215;4045;5;admin;NULL;NULL;NULL
216;4046;5;admin;NULL;NULL;NULL
217;4047;5;admin;NULL;NULL;NULL
218;4048;5;admin;NULL;NULL;NULL
219;4050;5;admin;NULL;NULL;NULL
220;4051;5;admin;NULL;NULL;NULL
221;4052;5;admin;NULL;NULL;NULL
222;4053;5;admin;NULL;NULL;NULL
223;4067;5;admin;NULL;NULL;NULL
224;4071;5;admin;NULL;NULL;NULL
225;4401;5;admin;NULL;NULL;NULL
226;4504;5;admin;NULL;NULL;NULL
227;4069;5;admin;NULL;NULL;NULL
228;4061;5;admin;NULL;NULL;NULL
229;4068;5;admin;NULL;NULL;NULL
230;4037;5;admin;NULL;NULL;NULL
231;4073;5;admin;NULL;NULL;NULL
232;4072;5;admin;NULL;NULL;NULL
233;4076;5;admin;NULL;NULL;NULL
234;4078;5;admin;NULL;NULL;NULL
235;4041;5;admin;NULL;NULL;NULL
236;4054;5;admin;NULL;NULL;NULL
237;4044;5;admin;NULL;NULL;NULL
238;4058;5;admin;NULL;NULL;NULL
239;4075;5;admin;NULL;NULL;NULL
240;744;6;admin;NULL;NULL;NULL
241;736;6;admin;NULL;NULL;NULL
242;739;6;admin;NULL;NULL;NULL
243;106;11;admin;NULL;NULL;NULL
244;723;6;admin;NULL;NULL;NULL
245;713;6;admin;NULL;NULL;NULL
246;112;11;admin;NULL;NULL;NULL
247;89;11;admin;NULL;NULL;NULL
248;616;10;admin;NULL;NULL;NULL
249;4043;5;admin;NULL;NULL;NULL
250;4082;5;admin;NULL;NULL;NULL
251;4060;5;admin;NULL;NULL;NULL
252;4035;5;admin;NULL;NULL;NULL
253;4063;5;admin;NULL;NULL;NULL
254;4081;5;admin;NULL;NULL;NULL
255;4064;5;admin;NULL;NULL;NULL
256;4049;5;admin;NULL;NULL;NULL
257;4055;5;admin;NULL;NULL;NULL
258;738;7;admin;NULL;NULL;NULL
259;4065;5;admin;NULL;NULL;NULL
260;4057;5;admin;NULL;NULL;NULL
261;4443;1;admin;NULL;NULL;NULL
262;4425;1;admin;NULL;NULL;NULL
263;4430;1;admin;NULL;NULL;NULL
264;583;12;admin;NULL;NULL;NULL
265;4416;1;admin;NULL;NULL;NULL
266;97;11;admin;NULL;NULL;NULL
267;1004;13;admin;NULL;NULL;NULL
268;756;7;admin;NULL;NULL;NULL
269;104;11;admin;NULL;NULL;NULL
270;102;11;admin;NULL;NULL;NULL
271;745;6;admin;NULL;NULL;NULL
272;4000;5;admin;NULL;NULL;NULL
273;4070;5;admin;NULL;NULL;NULL
274;348;14;admin;NULL;NULL;NULL
275;763;7;admin;NULL;NULL;NULL
276;4512;5;admin;NULL;NULL;NULL
277;4513;5;admin;NULL;NULL;NULL
278;4516;5;admin;NULL;NULL;NULL
279;4517;5;admin;NULL;NULL;NULL
280;4621;1;admin;NULL;NULL;NULL
281;4622;1;admin;NULL;NULL;NULL
282;4623;1;admin;NULL;NULL;NULL
283;4624;1;admin;NULL;NULL;NULL
284;4625;1;admin;NULL;NULL;NULL
285;4626;1;admin;NULL;NULL;NULL
286;4627;1;admin;NULL;NULL;NULL
287;4628;1;admin;NULL;NULL;NULL
288;4629;1;admin;NULL;NULL;NULL
289;4630;1;admin;NULL;NULL;NULL
290;4631;1;admin;NULL;NULL;NULL
291;4633;1;admin;NULL;NULL;NULL
292;4632;1;admin;NULL;NULL;NULL
293;4634;1;admin;NULL;NULL;NULL
294;4635;1;admin;NULL;NULL;NULL
295;4636;1;admin;NULL;NULL;NULL
296;4637;1;admin;NULL;NULL;NULL
297;4638;1;admin;NULL;NULL;NULL
298;4639;1;admin;NULL;NULL;NULL
299;4640;1;admin;NULL;NULL;NULL
300;4721;5;admin;NULL;NULL;NULL
301;4722;5;admin;NULL;NULL;NULL
302;4723;5;admin;NULL;NULL;NULL
303;4724;5;admin;NULL;NULL;NULL
304;4725;5;admin;NULL;NULL;NULL
305;712;7;admin;NULL;NULL;NULL
306;737;6;admin;NULL;NULL;NULL
307;356;14;admin;NULL;NULL;NULL
308;705;7;admin;NULL;NULL;NULL
309;735;6;admin;NULL;NULL;NULL
310;85;11;admin;NULL;NULL;NULL
311;86;11;admin;NULL;NULL;NULL
312;94;11;admin;NULL;NULL;NULL
313;108;11;admin;NULL;NULL;NULL
314;96;11;admin;NULL;NULL;NULL
315;98;11;admin;NULL;NULL;NULL
316;99;11;admin;NULL;NULL;NULL
317;105;11;admin;NULL;NULL;NULL
318;107;11;admin;NULL;NULL;NULL
319;109;11;admin;NULL;NULL;NULL
320;4056;5;admin;NULL;NULL;NULL
321;4074;5;admin;NULL;NULL;NULL
322;4077;5;admin;NULL;NULL;NULL
323;4079;5;admin;NULL;NULL;NULL
324;4080;5;admin;NULL;NULL;NULL
325;4201;1;admin;NULL;NULL;NULL
326;4211;1;admin;NULL;NULL;NULL
327;4212;1;admin;NULL;NULL;NULL
328;4213;1;admin;NULL;NULL;NULL
329;4214;1;admin;NULL;NULL;NULL
330;4215;1;admin;NULL;NULL;NULL
331;4216;1;admin;NULL;NULL;NULL
332;4217;1;admin;NULL;NULL;NULL
333;4218;1;admin;NULL;NULL;NULL
334;4219;1;admin;NULL;NULL;NULL
335;4220;1;admin;NULL;NULL;NULL
336;4221;1;admin;NULL;NULL;NULL
337;4222;1;admin;NULL;NULL;NULL
338;4223;1;admin;NULL;NULL;NULL
339;4224;1;admin;NULL;NULL;NULL
340;4225;1;admin;NULL;NULL;NULL
341;4226;1;admin;NULL;NULL;NULL
342;4229;1;admin;NULL;NULL;NULL
343;4410;1;admin;NULL;NULL;NULL
344;4411;1;admin;NULL;NULL;NULL
345;4412;1;admin;NULL;NULL;NULL
346;4413;1;admin;NULL;NULL;NULL
347;4414;1;admin;NULL;NULL;NULL
348;4415;1;admin;NULL;NULL;NULL
349;4417;1;admin;NULL;NULL;NULL
350;4418;1;admin;NULL;NULL;NULL
351;4419;1;admin;NULL;NULL;NULL
352;4420;1;admin;NULL;NULL;NULL
353;4421;1;admin;NULL;NULL;NULL
354;4422;1;admin;NULL;NULL;NULL
355;4423;1;admin;NULL;NULL;NULL
356;4424;1;admin;NULL;NULL;NULL
357;4426;1;admin;NULL;NULL;NULL
358;4427;1;admin;NULL;NULL;NULL
359;4428;1;admin;NULL;NULL;NULL
360;4429;1;admin;NULL;NULL;NULL
361;4431;1;admin;NULL;NULL;NULL
362;4432;1;admin;NULL;NULL;NULL
363;4433;1;admin;NULL;NULL;NULL
364;4434;1;admin;NULL;NULL;NULL
365;4435;1;admin;NULL;NULL;NULL
366;4436;1;admin;NULL;NULL;NULL
367;4437;1;admin;NULL;NULL;NULL
368;4438;1;admin;NULL;NULL;NULL
369;4439;1;admin;NULL;NULL;NULL
370;4440;1;admin;NULL;NULL;NULL
371;4441;1;admin;NULL;NULL;NULL
372;4442;1;admin;NULL;NULL;NULL
373;4444;1;admin;NULL;NULL;NULL
374;4445;1;admin;NULL;NULL;NULL
375;4446;1;admin;NULL;NULL;NULL
376;4518;1;admin;NULL;NULL;NULL
377;1001;13;admin;NULL;NULL;NULL
378;1003;13;admin;NULL;NULL;NULL
379;731;7;admin;NULL;NULL;NULL
380;1015;13;admin;NULL;NULL;NULL
381;606;10;admin;NULL;NULL;NULL
382;1005;13;admin;NULL;NULL;NULL
383;9242;10;admin;NULL;NULL;NULL
384;9058;9;admin;NULL;NULL;NULL
385;3013;16;admin;NULL;NULL;NULL
386;585;12;admin;NULL;NULL;NULL
387;578;12;admin;NULL;NULL;NULL
388;1008;13;admin;NULL;NULL;NULL
389;1006;13;admin;NULL;NULL;NULL
390;1009;13;admin;NULL;NULL;NULL
391;1012;13;admin;NULL;NULL;NULL
392;2505;3;admin;NULL;NULL;NULL
393;4230;1;admin;NULL;NULL;NULL
394;4231;1;admin;NULL;NULL;NULL
395;4232;1;admin;NULL;NULL;NULL
396;4235;1;admin;NULL;NULL;NULL
397;4236;1;admin;NULL;NULL;NULL
398;4237;1;admin;NULL;NULL;NULL
399;4239;1;admin;NULL;NULL;NULL
400;4241;1;admin;NULL;NULL;NULL
401;4242;1;admin;NULL;NULL;NULL
402;4243;1;admin;NULL;NULL;NULL
403;4932;1;admin;NULL;NULL;NULL
404;4933;1;admin;NULL;NULL;NULL
405;4934;1;admin;NULL;NULL;NULL
406;4935;1;admin;NULL;NULL;NULL
407;4936;1;admin;NULL;NULL;NULL
408;4937;1;admin;NULL;NULL;NULL
409;4938;1;admin;NULL;NULL;NULL
410;4939;1;admin;NULL;NULL;NULL
411;1013;13;admin;NULL;NULL;NULL
412;600;10;admin;NULL;NULL;NULL
413;4059;5;admin;NULL;NULL;NULL
414;4227;1;admin;NULL;NULL;NULL
415;4233;1;admin;NULL;NULL;NULL
416;4240;1;admin;NULL;NULL;NULL
417;4247;1;admin;NULL;NULL;NULL
418;4626;1;admin;NULL;NULL;NULL
419;4720;1;admin;NULL;NULL;NULL
420;4805;1;admin;NULL;NULL;NULL
421;4940;1;admin;NULL;NULL;NULL
422;4228;1;admin;NULL;NULL;NULL
423;908;4;admin;NULL;NULL;NULL
424;4249;1;admin;NULL;NULL;NULL
425;4519;1;admin;NULL;NULL;NULL
426;4941;1;admin;NULL;NULL;NULL
427;4238;1;admin;NULL;NULL;NULL
428;4248;1;admin;NULL;NULL;NULL
429;4250;1;admin;NULL;NULL;NULL
430;4523;1;admin;NULL;NULL;NULL
431;4528;1;admin;NULL;NULL;NULL
432;4531;1;admin;NULL;NULL;NULL
433;4251;1;admin;NULL;NULL;NULL
434;4534;1;admin;NULL;NULL;NULL
435;4254;1;admin;NULL;NULL;NULL
436;4515;1;admin;NULL;NULL;NULL
437;4253;1;admin;NULL;NULL;NULL
438;4234;1;admin;NULL;NULL;NULL
439;4521;1;admin;NULL;NULL;NULL
440;4526;1;admin;NULL;NULL;NULL
441;4511;1;admin;NULL;NULL;NULL
442;4943;1;admin;NULL;NULL;NULL
443;4940;1;admin;NULL;NULL;NULL
444;4522;1;admin;NULL;NULL;NULL
445;4532;1;admin;NULL;NULL;NULL
446;4525;1;admin;NULL;NULL;NULL
447;4527;1;admin;NULL;NULL;NULL
448;4252;1;admin;NULL;NULL;NULL
449;4524;1;admin;NULL;NULL;NULL
450;4530;1;admin;NULL;NULL;NULL
451;4244;1;admin;NULL;NULL;NULL
452;4533;1;admin;NULL;NULL;NULL
453;4514;1;admin;NULL;NULL;NULL
454;4520;1;admin;NULL;NULL;NULL
455;4246;1;admin;NULL;NULL;NULL
456;9387;8;admin;NULL;NULL;NULL
457;2501;3;admin;NULL;NULL;NULL
458;93;11;admin;NULL;NULL;NULL
459;748;7;admin;NULL;NULL;NULL
460;2506;3;admin;NULL;NULL;NULL
461;2502;3;admin;NULL;NULL;NULL
462;2504;3;admin;NULL;NULL;NULL
463;2503;3;admin;NULL;NULL;NULL
464;2507;3;admin;NULL;NULL;NULL
465;720;7;admin;NULL;NULL;NULL
466;1011;13;admin;NULL;NULL;NULL
467;218;2;admin;NULL;NULL;NULL
468;412;14;admin;NULL;NULL;NULL
469;113;11;admin;NULL;NULL;NULL
470;110;11;admin;NULL;NULL;NULL
471;87;11;admin;NULL;NULL;NULL
472;709;6;admin;NULL;NULL;NULL
473;82;11;admin;NULL;NULL;NULL
474;217;2;admin;NULL;NULL;NULL
475;379;14;admin;NULL;NULL;NULL
476;371;14;admin;NULL;NULL;NULL
477;300;14;admin;NULL;NULL;NULL
478;90;11;admin;NULL;NULL;NULL
479;4813;1;admin;NULL;NULL;NULL
480;4812;1;admin;NULL;NULL;NULL
481;4811;1;admin;NULL;NULL;NULL
482;4810;1;admin;NULL;NULL;NULL
483;4809;1;admin;NULL;NULL;NULL
484;4808;1;admin;NULL;NULL;NULL
485;4807;1;admin;NULL;NULL;NULL
486;4806;1;admin;NULL;NULL;NULL
487;4805;1;admin;NULL;NULL;NULL
488;4804;1;admin;NULL;NULL;NULL
489;4803;1;admin;NULL;NULL;NULL
490;4802;1;admin;NULL;NULL;NULL
491;4801;1;admin;NULL;NULL;NULL
492;727;7;admin;NULL;NULL;NULL
493;406;14;admin;NULL;NULL;NULL
494;115;11;admin;NULL;NULL;NULL
495;384;14;admin;NULL;NULL;NULL
496;378;14;admin;NULL;NULL;NULL
497;386;14;admin;NULL;NULL;NULL
498;380;14;admin;NULL;NULL;NULL
499;372;14;admin;NULL;NULL;NULL
500;330;14;admin;NULL;NULL;NULL
501;401;14;admin;NULL;NULL;NULL
502;1103;13;admin;NULL;NULL;NULL
503;1102;13;admin;NULL;NULL;NULL
504;1014;13;admin;NULL;NULL;NULL
505;377;14;admin;NULL;NULL;NULL
506;338;15;admin;NULL;NULL;NULL
507;1104;13;admin;NULL;NULL;NULL
508;1100;13;admin;NULL;NULL;NULL
509;597;12;admin;NULL;NULL;NULL
510;588;12;admin;NULL;NULL;NULL
511;584;12;admin;NULL;NULL;NULL
512;355;14;admin;NULL;NULL;NULL
513;581;12;admin;NULL;NULL;NULL
514;223;2;admin;NULL;NULL;NULL
515;1016;13;admin;NULL;NULL;NULL
516;1000;13;admin;NULL;NULL;NULL
517;382;14;admin;NULL;NULL;NULL
518;403;14;admin;NULL;NULL;NULL
519;3000;16;admin;NULL;NULL;NULL
520;3001;16;admin;NULL;NULL;NULL
521;3002;16;admin;NULL;NULL;NULL
522;3003;16;admin;NULL;NULL;NULL
523;3004;16;admin;NULL;NULL;NULL
524;3005;16;admin;NULL;NULL;NULL
525;201;2;admin;NULL;NULL;NULL
526;1017;13;admin;NULL;NULL;NULL
527;100;11;admin;NULL;NULL;NULL
528;1019;13;admin;NULL;NULL;NULL
529;1200;13;admin;NULL;NULL;NULL
530;724;6;admin;NULL;NULL;NULL
531;715;7;admin;NULL;NULL;NULL
532;717;7;admin;NULL;NULL;NULL
533;718;7;admin;NULL;NULL;NULL
534;1201;13;admin;NULL;NULL;NULL
535;576;12;admin;NULL;NULL;NULL
536;589;12;admin;NULL;NULL;NULL
537;593;12;admin;NULL;NULL;NULL
538;577;12;admin;NULL;NULL;NULL
539;1105;13;admin;NULL;NULL;NULL
540;95;11;admin;NULL;NULL;NULL
541;721;7;admin;NULL;NULL;NULL
542;350;14;admin;NULL;NULL;NULL
543;398;14;admin;NULL;NULL;NULL
544;1020;13;admin;NULL;NULL;NULL
545;358;14;admin;NULL;NULL;NULL
546;3008;16;admin;NULL;NULL;NULL
547;3009;16;admin;NULL;NULL;NULL
548;902;4;admin;NULL;NULL;NULL
549;900;4;admin;NULL;NULL;NULL
550;901;4;admin;NULL;NULL;NULL
551;903;4;admin;NULL;NULL;NULL
552;3010;16;admin;NULL;NULL;NULL
553;1022;13;admin;NULL;NULL;NULL
554;1021;13;admin;NULL;NULL;NULL
555;213;2;admin;NULL;NULL;NULL
556;912;4;admin;NULL;NULL;NULL
557;914;4;admin;NULL;NULL;NULL
558;575;12;admin;NULL;NULL;NULL
559;728;7;admin;NULL;NULL;NULL
560;746;7;admin;NULL;NULL;NULL
561;234;2;admin;NULL;NULL;NULL
562;582;12;admin;NULL;NULL;NULL
563;579;12;admin;NULL;NULL;NULL
564;1024;13;admin;NULL;NULL;NULL
565;3014;16;admin;NULL;NULL;NULL
566;3011;16;admin;NULL;NULL;NULL
567;3012;16;admin;NULL;NULL;NULL
568;904;4;admin;NULL;NULL;NULL
569;905;4;admin;NULL;NULL;NULL
570;906;4;admin;NULL;NULL;NULL
571;907;4;admin;NULL;NULL;NULL
572;910;4;admin;NULL;NULL;NULL
573;911;4;admin;NULL;NULL;NULL
574;915;4;admin;NULL;NULL;NULL
575;917;4;admin;NULL;NULL;NULL
576;916;4;admin;NULL;NULL;NULL
577;920;4;admin;NULL;NULL;NULL
578;919;4;admin;NULL;NULL;NULL
579;918;4;admin;NULL;NULL;NULL
580;700;7;admin;NULL;NULL;NULL
581;1025;13;admin;NULL;NULL;NULL
582;402;14;admin;NULL;NULL;NULL
583;2508;3;admin;NULL;NULL;NULL
584;922;4;admin;NULL;NULL;NULL
585;923;4;admin;NULL;NULL;NULL
586;924;4;admin;NULL;NULL;NULL
587;1007;13;admin;NULL;NULL;NULL
588;586;12;admin;NULL;NULL;NULL
589;741;6;admin;NULL;NULL;NULL
590;580;12;admin;NULL;NULL;NULL
591;921;4;admin;NULL;NULL;NULL
592;408;14;admin;NULL;NULL;NULL
593;925;4;admin;NULL;NULL;NULL
594;411;14;admin;NULL;NULL;NULL
595;413;14;admin;NULL;NULL;NULL
596;409;14;admin;NULL;NULL;NULL
597;410;14;admin;NULL;NULL;NULL
598;416;14;admin;NULL;NULL;NULL
599;415;14;admin;NULL;NULL;NULL
600;419;14;admin;NULL;NULL;NULL
601;421;14;admin;NULL;NULL;NULL
602;1023;13;admin;NULL;NULL;NULL
603;422;14;admin;NULL;NULL;NULL
604;423;14;admin;NULL;NULL;NULL
605;424;14;admin;NULL;NULL;NULL
606;764;7;admin;NULL;NULL;NULL
607;9385;8;admin;NULL;NULL;NULL
608;417;14;admin;NULL;NULL;NULL
609;706;7;admin;NULL;NULL;NULL
610;114;11;admin;NULL;NULL;NULL
611;703;7;admin;NULL;NULL;NULL
612;743;6;admin;NULL;NULL;NULL
613;111;11;admin;NULL;NULL;NULL
614;590;12;admin;NULL;NULL;NULL
615;591;12;admin;NULL;NULL;NULL
616;3007;16;admin;NULL;NULL;NULL
617;740;6;admin;NULL;NULL;NULL
618;1101;13;admin;NULL;NULL;NULL
619;9386;8;admin;NULL;NULL;NULL
620;404;14;admin;NULL;NULL;NULL
621;733;7;admin;NULL;NULL;NULL
